
    32   
    174  0.1205556049	    0.2371359704
    175  -0.1106520122	    0.2207720452
    176  0.2238115336	    0.2768645708
    177  -0.2269427654	    0.3183866478
    178  0.1323236239	    0.3452509909
    179  -0.1061717953	    0.3393092125
    180  0.1076145187	    0.2569120342
    181  0.02386670872	    0.3162711097
    182  -0.09184528473	    0.3020558292
    183  0.1230513493	    0.2513476977
    184  -0.1385287195	    0.200049721
    185  0.2506984632	    0.265198886
    186  -0.1685589931	    0.1937255717
    187  0.2192665688	    0.2598805221
    188  -0.1529015889	    0.231589782
    189  0.1196627581	    0.2323341447
    190  -0.1010866643	    0.2752771176
    191  0.02543215873	    0.3246610967
    192  -0.07929923459	    0.3235416155
    193  0.1077334067	    0.2863260615
    194  -0.1369009766	    0.3261196408
    195  0.1892699694	    0.2481663229
    196  -0.3333806758	    0.213422525
    197  0.3825155396	    0.1953410892
    198  -0.3518997103	    0.1990312187
    199  0.3613097079	    0.1690204976
    200  -0.337407148	    0.2080706124
    201  0.2850999491	    0.1717421548
    202  -0.276176358	    0.200710084
    203  0.107502144	    0.2676314529
    204  -0.1346869222	    0.2066427291
    205  0.07933389394	    0.1854604188
    206  -0.0923345138	    0.2246199126
    207  0.05278894871	    0.278439448
    208  -0.1962457607	    0.2409198937
    209  0.1920911671	    0.2974556061
    210  -0.1219679188	    0.2943583444
    211  0.08267710347	    0.2967776112
    212  -0.05601281389	    0.3199767813
    213  -0.006051127538	    0.2980143695
    214  0.1793173752	    0.2687734096
    215  -0.182061825	    0.2448383678
    216  0.1998004531	    0.2846004568
    217  -0.2348272326	    0.2459405488
    218  0.2739892469	    0.2190346134
    219  -0.2912699263	    0.1866590829
    220  0.3502862214	    0.1535540596
    221  -0.2362751009	    0.2081405483
    222  0.1323080574	    0.2692747513
    223  -0.00165718642	    0.2735246975
    224  0.05954689559	    0.263245114
    225  -0.1522814937	    0.286357464
    226  0.197839731	    0.2746660306
    227  -0.2037578681	    0.2964875232
    228  0.3263094776	    0.2221627049
    229  -0.3734246354	    0.1862315595
    230  0.3615407596	    0.1515189578
    231  -0.3485320625	    0.1632082929
    232  0.402374002	    0.1226244359
    233  -0.3028530893	    0.1845650106
    234  0.1822924799	    0.2259009919
    235  -0.1359530699	    0.1953132477
    236  0.1037108216	    0.2137547358
    237  -0.03941798005	    0.2110073218
    238  -0.04523599663	    0.156895075
    239  -0.06033397304	    0.1360154036
    240  0.1750876942	    0.2165070633
    241  -0.1424316594	    0.1862431603
    242  0.09907187826	    0.2829601882
    243  0.04302907662	    0.1970179326
    244  0.003033792428	    0.2977759227
    245  0.1479496066	    0.2454068291
    246  -0.1890890439	    0.2231085519
    247  0.213813358	    0.2095086105
    248  -0.150823617	    0.2280643805
    249  0.1860015196	    0.1949253807
    250  -0.2657292245	    0.2302057363
    251  0.3484502644	    0.1520319736
    252  -0.339922637	    0.1296140017
    253  0.2840128345	    0.2176683679
    254  -0.0698615645	    0.2820633456
    255  0.02740525439	    0.2770825604
    256  0.007644845367	    0.2837838632
    257  0.005544397696	    0.2881961997
    258  -0.08210761242	    0.2929377553
    259  0.2379808835	    0.2140584812
    260  -0.2675712345	    0.2619413418
    261  0.3237505022	    0.2139724442
    262  -0.3914071073	    0.1542094216
    263  0.431733577	    0.1435638252
    264  -0.3870151909	    0.1427799247
    265  0.3362647688	    0.1593995981
    266  -0.2175231982	    0.2250044841
    267  0.1618646763	    0.2633989036
    268  -0.02721051376	    0.1603987752
    269  -0.009200271871	    0.1870204071
    270  -0.008717743124	    0.13516777
    271  -0.07746721043	    0.184887597
    272  -0.0394124958	    0.104381084
    273  0.0853700233	    0.1982587188
    274  -0.04194286753	    0.1931525282
    275  -0.01044085071	    0.2318183096
    276  0.08991355985	    0.1988580515
    277  -0.1109881043	    0.1668253292
    278  0.1999310675	    0.2194066768
    279  -0.1201579425	    0.1600217659
    280  0.0493271796	    0.1836301858
    281  -0.06358878648	    0.1264863676
    282  0.09901704627	    0.1377162183
    283  -0.2216048783	    0.1652713519
    284  0.2460520057	    0.1953664423
    285  -0.233233763	    0.2361559434
    286  0.1799547312	    0.2572111398
    287  -0.03494319954	    0.2916406098
    288  0.04932617311	    0.2244650393
    289  -0.09952748464	    0.2443810057
    290  0.2453451482	    0.1968954185
    291  -0.2095492063	    0.23880207
    292  0.2983655777	    0.2201385069
    293  -0.3490225885	    0.1918597727
    294  0.4072889264	    0.1474088916
    295  -0.4173435708	    0.1344757786
    296  0.3853190663	    0.1447614174
    297  -0.325052366	    0.2010528017
    298  0.257347413	    0.2130640411
    299  -0.1113351744	    0.183627046
    300  -0.01687269129	    0.1592167887
    301  -0.0123811894	    0.08263353309
    302  -0.01411278808	    0.1235214378
    303  0.01030506494	    0.1576169456
    304  -0.03026483607	    0.07892805556
    305  -0.01139633852	    0.04328767389
    306  0.05382894098	    0.1410414032
    307  -0.01156632353	    0.1399198531
    308  0.04757580056	    0.1567310956
    309  0.0393848758	    0.2154759218
    310  -0.09420338403	    0.1677881035
    311  0.09607643994	    0.1523508953
    312  0.04936678115	    0.1693743844
    313  0.06495502955	    0.1391132702
    314  -0.04549214722	    0.1145866545
    315  0.09495223391	    0.1622804341
    316  -0.1512502593	    0.1849533014
    317  0.1732923437	    0.2055460458
    318  -0.09295099716	    0.2621389366
    319  -0.01358083213	    0.2223323612
    320  -0.05639447919	    0.1945827286
    321  0.1479629421	    0.1958670806
    322  -0.1400965535	    0.2382100997
    323  0.3040509337	    0.2077978083
    324  -0.3521054781	    0.2409709451
    325  0.4019564774	    0.1737851619
    326  -0.3995474146	    0.1706959556
    327  0.4127742055	    0.1330790272
    328  -0.3658785884	    0.1780796542
    329  0.2895330606	    0.2191162737
    330  -0.1807659714	    0.2002890142
    331  0.1264134636	    0.1837675301
    332  -0.01117770932	    0.05662658737
    333  0.05946857604	    0.1522277832
    334  -0.01591760522	    0.04287809774
    335  0.01556110495	    0.0348449778
    336  -0.03310248993	    0.0814166906
    337  0.03094964661	    0.06490419633
    338  -0.02201094654	    0.1099650514
    339  0.02951950619	    0.08520362699
    340  0.05411082225	    0.1390857573
    341  -0.04823357055	    0.155682816
    342  0.0716599979	    0.1202388905
    343  -0.009619984485	    0.1265441263
    344  0.03327136852	    0.1041295588
    345  -0.06652857518	    0.1284305571
    346  0.05343071483	    0.1350778232
    347  -0.08021425647	    0.1416776451
    348  0.09592666139	    0.1592035296
    349  -0.1228564065	    0.167435834
    350  0.02761787174	    0.1946645503
    351  0.03324541366	    0.1743246585
    352  0.07836285932	    0.2120743698
    353  -0.06768946912	    0.3223522929
    354  0.1513644259	    0.2663925819
    355  -0.2570511381	    0.2594050855
    356  0.3292508436	    0.1963472802
    357  -0.3117020555	    0.2281409505
    358  0.368470773	    0.2131551609
    359  -0.3046153291	    0.2012960701
    360  0.2831183155	    0.201229444
    361  -0.1782642261	    0.1828218804
    362  0.1845861995	    0.1954228108
    363  -0.04065202385	    0.08238440763
    364  0.04283978817	    0.08532888968
    365  -0.0395336038	    0.09317272452
    366  0.05449330661	    0.1063184706
    367  -0.07548114981	    0.120682943
    368  0.1157595444	    0.1449197564
    369  -0.09011468474	    0.135877206
    370  0.07672230231	    0.1561494027
    371  0.03500142453	    0.1169955248
    372  -0.07384243174	    0.1270737572
    373  0.05808853768	    0.1278966316
    374  -0.01494909974	    0.195695354
    375  0.005873487288	    0.1061148489
    376  -0.01138538212	    0.145636794
    377  0.03444378585	    0.1167206503
    378  -0.03604488424	    0.08454696356
    379  0.02999649991	    0.07585218634
    380  -0.02355182106	    0.07819460445
    381  0.004507801168	    0.03949625745
    382  0.01815823379	    0.1693631386
    383  -0.03420540964	    0.2034089329
    384  -0.1039322087	    0.2815802799
    385  0.09833717752	    0.3364357572
    386  -0.1622365195	    0.2907719533
    387  0.2199610242	    0.3131787309
    388  -0.2763570758	    0.2220923649
    389  0.2221166718	    0.2283261465
    390  -0.3095518711	    0.2760937433
    391  0.2145563675	    0.3560668255
    392  -0.1643115601	    0.2204020481
    393  0.2067983088	    0.2523858153
    394  -0.179472975	    0.1771942914
    395  0.1493893204	    0.1948754547
    396  -0.1062074766	    0.1592407185
    397  0.0964848941	    0.1200494858
    398  -0.05903258712	    0.1771293029
    399  0.176800283	    0.2061730469
    400  -0.1379124794	    0.1777874186
    401  0.1194980335	    0.1962947724
    402  0.04238966219	    0.1437120806
    403  -0.01436240023	    0.1642863428
    404  0.01283289926	    0.06375455338
    405  -0.03627031998	    0.1403831486
    406  0.02511544422	    0.1003267222
    407  -0.03397176073	    0.1615361765
    408  0.007145928545	    0.1259179061
    409  -0.0607284184	    0.1180869882
    410  -0.002020038012	    0.06894943656
    411  -0.02851845749	    0.08640546623
    412  -0.004896269692	    0.03335778014
    413  0.02243635946	    0.1376748841
    414  -0.1298051394	    0.2081309328
    415  0.1222670761	    0.2244058804
    416  0.1624804368	    0.2168942848
    417  -0.1735830894	    0.2320437948
    418  0.1707717578	    0.2218242277
    419  -0.1582458588	    0.2016912438
    420  0.2764510601	    0.2331336468
    421  -0.2782435918	    0.2489662082
    422  0.2810906344	    0.2910870775
    423  -0.2090500711	    0.2527517137
    424  0.182215672	    0.2999344956
    425  -0.1863567381	    0.2159439654
    426  0.2514905775	    0.2321470153
    427  -0.2141990461	    0.2109256676
    428  0.1617685181	    0.1985945223
    429  -0.1699129935	    0.1777353275
    430  0.2056997435	    0.2480698786
    431  -0.2583089054	    0.1826681175
    432  0.2008007019	    0.2462768997
    433  -0.03911969144	    0.2449645182
    434  -0.02942658834	    0.2140579056
    435  0.07954653151	    0.194077484
    436  -0.07732785571	    0.1162110347
    437  0.05853680844	    0.1321798051
    438  -0.007016438965	    0.0926402061
    439  0.02153789261	    0.09147096114
    440  -0.007750056218	    0.07046334724
    441  -0.01183702399	    0.1506522101
    442  -0.0345404617	    0.1046701098
    443  -0.0002810047242	    0.003063280896
    444  0.009236666189	    0.1046221476
    445  -0.06828871048	    0.1276393045
    446  0.09949912049	    0.1803982871
    447  -0.1151512724	    0.2329435092
    448  -0.1330942786	    0.2216641821
    449  0.1238627419	    0.236930405
    450  -0.1595154966	    0.2466425865
    451  0.1281919309	    0.2764206429
    452  -0.2808724244	    0.2247769408
    453  0.3000724998	    0.2330920688
    454  -0.2428348579	    0.2337561957
    455  0.1668528318	    0.2729332993
    456  -0.1088927693	    0.2234874225
    457  0.1944231061	    0.2626419829
    458  -0.2415565788	    0.2414670944
    459  0.2372955219	    0.2140393657
    460  -0.1878305088	    0.2114566233
    461  0.268579839	    0.1895251766
    462  -0.3118050937	    0.206765791
    463  0.3513394836	    0.127218618
    464  -0.2134345223	    0.2319161681
    465  0.1203389312	    0.2416418701
    466  -0.01519337501	    0.1762779934
    467  -0.03726269458	    0.2069494784
    468  0.05491057974	    0.1544347636
    469  -0.0218748105	    0.1101165245
    470  0.02415076863	    0.1621872229
    471  -0.09810263107	    0.2204951425
    472  -0.05289431367	    0.1923041177
    473  0.01722784963	    0.0927393772
    474  -0.01546409282	    0.1414502638
    475  -0.007588835848	    0.1602421268
    476  -0.007716179575	    0.1456572771
    477  -0.01705697313	    0.1901392527
    478  -0.07104573406	    0.1864858409
    479  0.09910348542	    0.1779404679
    480  0.07624684279	    0.2430355861
    481  -0.1273946716	    0.2555835689
    482  0.1265488287	    0.2309425408
    483  -0.2185768791	    0.2175379167
    484  0.2148063104	    0.2291508229
    485  -0.2544526298	    0.2423347266
    486  0.2509864872	    0.2387645694
    487  -0.1861908977	    0.2716404503
    488  0.1798222792	    0.2779299516
    489  -0.156225022	    0.2249310529
    490  0.216366332	    0.2300934279
    491  -0.2052402708	    0.2175986146
    492  0.2512531101	    0.2059515409
    493  -0.3103550716	    0.2007568995
    494  0.4059646994	    0.1367726345
    495  -0.4345454063	    0.111130588
    496  0.3741234802	    0.1698821599
    497  -0.2279042948	    0.2632878636
    498  0.215047376	    0.2724807188
    499  -0.02662078466	    0.2355836077
    500  -0.0241604278	    0.147784977
    501  0.04737440387	    0.1246257869
    502  -0.07300400071	    0.2050740278
    503  0.017363201	    0.2189707584
    504  -0.02733374635	    0.2800302331
    505  -0.0389997188	    0.1783123415
    506  -0.04609598421	    0.09101010798
    507  -0.008381784665	    0.05346272799
    508  -0.01365446838	    0.08309413454
    509  -0.02477475895	    0.1533323025
    510  0.06647274932	    0.1859247508
    511  -0.04487844022	    0.2611146657
    512  -0.1276425099	    0.2215892289
    513  0.1299011491	    0.2326384299
    514  -0.1814047748	    0.2304483562
    515  0.0704391863	    0.1736535925
    516  -0.1952541046	    0.214685716
    517  0.1841691428	    0.2141729899
    518  -0.1785579152	    0.1819190548
    519  0.1616252649	    0.2168369475
    520  -0.152836132	    0.1982226495
    521  0.09301994388	    0.2235184629
    522  -0.1174699073	    0.236297892
    523  0.1383856195	    0.302791155
    524  -0.2232401005	    0.2225657081
    525  0.3304034683	    0.171987679
    526  -0.4641971019	    0.05152349776
    527  0.421055724	    0.1510994986
    528  -0.3834590378	    0.1712794848
    529  0.3325245709	    0.2440714829
    530  -0.2754982704	    0.2972129013
    531  0.109316642	    0.2386007581
    532  -0.01278786201	    0.2725929417
    533  -0.05286864461	    0.2665383917
    534  0.0154398028	    0.1919178294
    535  -0.1121863049	    0.2316388127
    536  -0.0638891999	    0.2793472197
    537  -0.02955316821	    0.1800184896
    538  -0.01072029788	    0.03301497047
    539  -0.05278164643	    0.1225701319
    540  -0.02570322932	    0.1494388287
    541  0.03472244905	    0.1959281486
    542  -0.06566753779	    0.2242352333
    543  0.08388385705	    0.2137376012
    544  0.0825072502	    0.2162758506
    545  -0.1341437993	    0.29865864
    546  0.1039307535	    0.2128351306
    547  -0.1532115414	    0.2213529322
    548  0.04345603654	    0.1189256624
    549  -0.1028027448	    0.1783681671
    550  0.08394543329	    0.1765667395
    551  -0.1465586777	    0.2383578978
    552  0.1143987097	    0.1988345053
    553  -0.008983844636	    0.3461739972
    554  0.06833085332	    0.282609228
    555  -0.1464064125	    0.306347137
    556  0.2834201844	    0.2088450562
    557  -0.37690787	    0.1569533934
    558  0.4287526838	    0.1305809792
    559  -0.4249140984	    0.1560408049
    560  0.3615579513	    0.1936387228
    561  -0.381794259	    0.2027037528
    562  0.352184387	    0.1975803087
    563  -0.2964069142	    0.1767616977
    564  0.2722410286	    0.2287828359
    565  -0.1880795102	    0.2627434307
    566  0.1168377142	    0.2777333003
    567  -0.0403205791	    0.2489410495
    568  -0.0009787967619	    0.2884466661
    569  -0.08027647949	    0.2387565336
    570  -0.01505764871	    0.08968950809
    571  -0.03278091953	    0.104566931
    572  0.01971887153	    0.1130969793
    573  -0.04425928039	    0.1349325003
    574  0.02972826965	    0.2045365174
    575  -0.08320969987	    0.2030283074
    576  -0.107133719	    0.2080727581
    577  0.08157856685	    0.2202403471
    578  -0.2135812519	    0.2030801129
    579  0.06852077947	    0.1878920084
    580  -0.002387910644	    0.1011601139
    581  0.0611246657	    0.1287904094
    582  -0.07941155116	    0.2003561862
    583  0.1019866258	    0.2010458307
    584  -0.09805714348	    0.232340469
    585  0.08707703032	    0.1941132673
    586  -0.04890924525	    0.2942739261
    587  0.1567820469	    0.1950860384
    588  -0.2801202116	    0.2198459292
    589  0.4098975262	    0.1437130381
    590  -0.4590281179	    0.06677769596
    591  0.4534475641	    0.1281659734
    592  -0.3903250512	    0.20931205
    593  0.4001254612	    0.1869424482
    594  -0.4140753532	    0.1803316906
    595  0.4037932422	    0.1499042267
    596  -0.3844449791	    0.1660788368
    597  0.2306710185	    0.2598204557
    598  -0.1836272157	    0.2297986977
    599  0.09419456437	    0.2422808944
    600  -0.03011003006	    0.1994431484
    601  0.01207480153	    0.2320143289
    602  -0.04979809306	    0.1667720424
    603  -0.02691706263	    0.0866839862
    604  -0.008565741776	    0.0488503605
    605  0.01622589312	    0.04476558634
    606  -0.03202087578	    0.09474447453
    607  0.01905242821	    0.1259259072
    608  0.02626112002	    0.09390099984
    609  -0.1157597383	    0.2121213234
    610  0.05827008119	    0.2140416918
    611  -0.1124064041	    0.1922361876
    612  0.053668538	    0.1049608483
    613  -0.02359839917	    0.1940278641
    614  0.05144946558	    0.1312603503
    615  -0.08409917538	    0.1789904688
    616  0.04687241058	    0.1051024083
    617  -0.04884326093	    0.2355010264
    618  0.09642353348	    0.1679407343
    619  -0.1668419235	    0.2186474155
    620  0.2537165719	    0.2161833134
    621  -0.4448810434	    0.118233907
    622  0.4167318093	    0.1611625243
    623  -0.4490473945	    0.1277529321
    624  0.4454838244	    0.1370372514
    625  -0.4528885856	    0.129845131
    626  0.4765401906	    0.068048774
    627  -0.4530087614	    0.07417372312
    628  0.4216434702	    0.09228779629
    629  -0.3890130024	    0.1370117934
    630  0.2117341158	    0.2401346202
    631  -0.1427016304	    0.2389609128
    632  0.1196681829	    0.2181746047
    633  -0.2053118059	    0.2382136571
    634  0.1339563091	    0.1912312623
    635  -0.07493401296	    0.145417557
    636  -0.01898988228	    0.1053206677
    637  0.00849633852	    0.1214713263
    638  -0.02459689818	    0.07953963777
    639  -0.02822079423	    0.178159048
    640  -0.0006929909531	    0.0319757638
    641  0.1041131789	    0.1716350718
    642  -0.056407465	    0.1981816446
    643  0.02953705197	    0.165239106
    644  -0.02496222103	    0.2254631199
    645  0.03415577316	    0.08967700351
    646  -0.03604666288	    0.1027720727
    647  0.02059678614	    0.1033059508
    648  -0.03448973737	    0.1297760897
    649  0.04168944993	    0.1184094841
    650  -0.05317563745	    0.2248426612
    651  0.1082065862	    0.1696351639
    652  -0.2455824311	    0.207258792
    653  0.2899088321	    0.2019028488
    654  -0.4007576539	    0.1573516305
    655  0.4407182527	    0.07614089339
    656  -0.4129608908	    0.1270654164
    657  0.4449375653	    0.106788582
    658  -0.4170406988	    0.1584157228
    659  0.415629247	    0.1723199837
    660  -0.4053212613	    0.1760249973
    661  0.3499001239	    0.20598684
    662  -0.2530446052	    0.2174813591
    663  0.2171994304	    0.2282470275
    664  -0.2125719876	    0.2449369584
    665  0.2512690991	    0.2031390087
    666  -0.27398032	    0.236804125
    667  0.08952428696	    0.218802117
    668  0.002979968321	    0.2038148027
    669  -0.01383086028	    0.1088424119
    670  0.0294999082	    0.1366952512
    671  -0.02946884999	    0.08445308013
    672  0.02557304428	    0.1270752492
    673  -0.0235452602	    0.093068435
    674  0.02407688879	    0.1173576852
    675  0.01271231439	    0.1829088777
    676  0.08380935104	    0.1621670982
    677  -0.04976738382	    0.0908634419
    678  0.008306786445	    0.1119215066
    679  -0.01469901967	    0.1383774092
    680  0.02587080453	    0.1023229098
    681  -0.02632090084	    0.1833668089
    682  0.03745913023	    0.1832793368
    683  -0.1132294296	    0.2280093759
    684  0.1213935209	    0.1899160347
    685  -0.3894490905	    0.1250083507
    686  0.3312299334	    0.1974024922
    687  -0.3865361273	    0.1797980918
    688  0.3483736195	    0.2220344113
    689  -0.3748047413	    0.152150912
    690  0.3788648398	    0.1692647211
    691  -0.3852130477	    0.1824272642
    692  0.4107170901	    0.1814206459
    693  -0.3561650837	    0.1825587396
    694  0.2743927634	    0.2276817985
    695  -0.197722774	    0.1890154946
    696  0.2307976115	    0.1826449837
    697  -0.3196902767	    0.1785674869
    698  0.2874055557	    0.2479154924
    699  -0.1045927299	    0.2942860076
    700  0.06719139055	    0.1747491907
    701  -0.03664150338	    0.1531115941
    702  0.003725839623	    0.07345873335
    703  -0.001983879371	    0.06162704988
    704  -0.01674115428	    0.1289539865
    705  0.01017860669	    0.03183991183
    706  -0.001971392574	    0.09958725085
    707  0.03424208932	    0.1279540997
    708  -0.1470643216	    0.2058221781
    709  0.06477703275	    0.1128270743
    710  -0.01069442694	    0.1047663098
    711  -0.00101551283	    0.04968039824
    712  -0.06277891805	    0.2044081111
    713  0.03916165717	    0.1990181871
    714  -0.03085280301	    0.240994549
    715  0.06719654521	    0.219740802
    716  -0.2442943304	    0.1914107908
    717  0.2964220795	    0.1736341115
    718  -0.3470363646	    0.1670364347
    719  0.3425500814	    0.1946579715
    720  -0.3438373547	    0.1817603912
    721  0.3279371143	    0.2057454619
    722  -0.3593979322	    0.1821658007
    723  0.3651616356	    0.1846254126
    724  -0.3952165553	    0.1801838379
    725  0.3516457509	    0.2078811308
    726  -0.2117501924	    0.2065804401
    727  0.2672576067	    0.2169703797
    728  -0.2576784726	    0.2111043866
    729  0.2571381105	    0.220552239
    730  -0.305771654	    0.2297618697
    731  0.1677878041	    0.2523305875
    732  -0.09019862608	    0.1649980501
    733  0.07646131742	    0.1595351534
    734  -0.05125069778	    0.1559836091
    735  -0.03063110381	    0.1205545046
    736  -0.01679053941	    0.0973678159
    737  -0.03519051711	    0.1534285726
    738  0.01459003822	    0.1245272108
    739  -0.0590150768	    0.1611453185
    740  0.1372649608	    0.1966676907
    741  -0.1373954984	    0.2157011181
    742  0.09565224173	    0.1887639785
    743  -0.03869621414	    0.1913881209
    744  0.1433576085	    0.1939224331
    745  -0.1125618868	    0.2843259675
    746  0.06964143004	    0.275398255
    747  -0.1330919288	    0.2874454364
    748  0.1729920543	    0.2180218809
    749  -0.2240892554	    0.2729751631
    750  0.2610065603	    0.2032122246
    751  -0.2701352207	    0.223284033
    752  0.3083414924	    0.172985496
    753  -0.4016618417	    0.1523513079
    754  0.324315718	    0.1993253176
    755  -0.3473125246	    0.2066486478
    756  0.334165651	    0.2063504402
    757  -0.2349996928	    0.2501464089
    758  0.2661632735	    0.2110741603
    759  -0.1779325878	    0.2041354136
    760  0.2469582769	    0.2663215615
